4,7.083333333333332,7.448333333333334,87.53333333333335,5.196476719545586,85.18178896358278,28.66183333333333,2018-01-01 01:00:00
4,7.388333333333333,7.481666666666667,95.95,5.07797492168055,92.91973969457857,28.658666666666665,2018-01-01 02:00:00
4,7.386666666666668,7.196666666666666,94.98333333333332,4.831414799282518,91.43650227868413,28.656666666666666,2018-01-01 03:00:00
4,7.1866666666666665,6.9899999999999975,91.16666666666669,4.801104188284273,88.67456011616623,28.659000000000002,2018-01-01 04:00:00
4,7.02,6.825,88.58333333333331,4.909635870798131,84.71740695468779,28.6545,2018-01-01 05:00:00
4,6.823333333333332,6.571666666666666,85.65000000000002,5.448651956145179,81.81540353250887,28.649166666666666,2018-01-01 06:00:00
4,6.561666666666667,6.136666666666668,86.0,5.4663342661091265,83.44872153564002,28.643500000000003,2018-01-01 07:00:00
4,6.345,5.875,82.35,5.32390702728492,80.82477086663006,28.6405,2018-01-01 08:00:00
4,4.178333333333334,3.7516666666666665,99.9,4.862914470949635,96.81857755575663,28.61083333333333,2018-01-02 10:00:00
4,4.1433333333333335,3.6983333333333333,99.9,5.3804717736620375,99.46632034029965,28.6115,2018-01-02 11:00:00
4,4.239999999999998,4.22,99.9,5.466054370704189,95.75445386628323,28.615333333333336,2018-01-02 12:00:00
4,4.476000000000001,4.512,99.9,4.388598126273857,97.02105401886486,28.616,2018-01-02 13:00:00
4,4.706666666666667,5.1866666666666665,99.71666666666664,4.421559246935782,99.79759563611407,28.60633333333334,2018-01-02 14:00:00
4,4.968333333333334,5.198333333333333,99.9,3.562788328074938,98.22503266744914,28.60316666666667,2018-01-02 15:00:00
4,4.5216666666666665,3.7166666666666655,99.9,6.685878570220932,98.34229282003666,28.59666666666667,2018-01-02 16:00:00
4,4.238333333333333,3.4283333333333332,99.9,5.090519349767199,98.9657210563626,28.593000000000004,2018-01-02 17:00:00
4,3.9,2.764,99.9,4.156466642701234,98.1748376055628,28.594,2018-01-02 18:00:00
4,3.4466666666666668,2.103333333333333,99.9,4.3922416143439165,97.77214997528343,28.593000000000004,2018-01-02 19:00:00
4,3.1533333333333338,2.228333333333333,99.9,4.1302477813404295,97.74018539997866,28.59466666666667,2018-01-02 20:00:00
4,3.165,2.615,99.9,3.566639594279035,98.26429098505076,28.592666666666666,2018-01-02 21:00:00
4,3.262,2.89,99.02,3.032511122280499,98.42554204444001,28.5846,2018-01-02 22:00:00
4,3.42,2.918333333333333,99.9,6.0133174679116905,98.24632280418047,28.59083333333333,2018-01-02 23:00:00
4,3.4599999999999995,2.8216666666666668,99.9,3.4563074626410413,98.24865000783569,28.586666666666666,2018-01-03 00:00:00
4,3.5600000000000005,3.248333333333333,99.9,5.016633831823595,97.11339910743793,28.5875,2018-01-03 01:00:00
4,3.76,3.3666666666666667,99.81666666666666,5.283957437199602,96.80907345626784,28.584166666666665,2018-01-03 02:00:00
4,3.938333333333333,3.3033333333333332,99.9,5.519600336044722,98.31825107048681,28.583666666666666,2018-01-03 03:00:00
4,4.0699999999999985,3.48,99.9,4.582000370505816,98.28091156878598,28.590999999999998,2018-01-03 04:00:00
4,4.355,4.1033333333333335,99.9,4.359840596604208,97.18333194832014,28.58283333333333,2018-01-03 05:00:00
4,4.791666666666667,4.791666666666667,99.9,6.247438339135358,96.97759722551757,28.58283333333333,2018-01-03 06:00:00
4,5.383333333333333,5.698333333333332,99.9,3.9868667301112275,96.2013589176402,28.57466666666667,2018-01-03 07:00:00
4,6.613333333333332,7.115000000000001,99.9,6.011837064872468,98.71270102226867,28.57166666666667,2018-01-03 08:00:00
4,6.375,5.053333333333334,99.9,4.067047356904582,98.53214555581862,28.5585,2018-01-03 09:00:00
4,5.803333333333334,4.803333333333334,99.9,4.831292533093004,97.70645665790283,28.56033333333333,2018-01-03 10:00:00
4,5.948333333333332,6.075,99.9,4.831362155416298,98.71607771870555,28.54866666666668,2018-01-03 11:00:00
4,6.165,6.125,96.28333333333332,2.817068933385512,93.22043466721195,28.54133333333333,2018-01-03 12:00:00
4,6.05,6.2399999999999975,631.5166666666668,6.960845461226034,628.1532638324469,28.53583333333333,2018-01-03 13:00:00
4,6.593333333333334,8.458333333333334,89.61666666666666,6.97999607620501,87.31213775188448,28.528166666666664,2018-01-03 14:00:00
4,6.271666666666667,6.031666666666667,91.76666666666668,3.893154118267271,90.3695405251388,28.51783333333333,2018-01-03 15:00:00
4,5.7600000000000025,5.1033333333333335,94.06666666666668,5.215983980797253,92.10750066334468,28.51533333333333,2018-01-03 16:00:00
4,5.408333333333334,4.74,97.53333333333336,4.908650242009069,94.59532023021022,28.50916666666667,2018-01-03 17:00:00
4,5.3566666666666665,4.958333333333333,97.3,4.714261535048262,96.28312818293938,28.508333333333336,2018-01-03 18:00:00
4,5.323333333333333,4.916666666666667,94.61666666666667,2.6467873793788073,92.26892852413346,28.50383333333333,2018-01-03 19:00:00
4,4.885000000000002,3.7683333333333335,99.53333333333332,5.7947089782557315,98.91082740959574,28.50650000000001,2018-01-03 20:00:00
4,4.710000000000001,3.9683333333333333,99.9,5.863645900094644,99.23129776801794,28.5035,2018-01-03 21:00:00
4,4.8133333333333335,4.364999999999998,99.9,5.205684551068287,96.50011320023113,28.50183333333333,2018-01-03 22:00:00
4,4.666666666666667,3.8216666666666654,99.88333333333333,6.090199969438645,97.39202347818974,28.50066666666667,2018-01-03 23:00:00
4,4.551666666666667,4.04,99.9,4.452759709452972,97.7492637620688,28.504666666666665,2018-01-04 00:00:00
