"Series";"Time";"Value"
"Humidity Outside";"2017-09-18T02:00:00+02:00";89.26549295774646
"Humidity Outside";"2017-09-19T02:00:00+02:00";108.52986111111103
"Humidity Outside";"2017-09-20T02:00:00+02:00";89.61167883211675
"Humidity Outside";"2017-09-21T02:00:00+02:00";264.738888888889
"Humidity Outside";"2017-09-22T02:00:00+02:00";330.3597222222222
"Humidity Outside";"2017-09-23T02:00:00+02:00";127.07777777777775
"Humidity Outside";"2017-09-24T02:00:00+02:00";104.34791666666668
"Humidity Outside";"2017-09-25T02:00:00+02:00";107.83740458015265
"Humidity Outside";"2017-09-26T02:00:00+02:00";83.22394366197179
"Humidity Outside";"2017-09-27T02:00:00+02:00";82.63680555555557
"Humidity Outside";"2017-09-28T02:00:00+02:00";88.86478873239435
"Humidity Outside";"2017-09-29T02:00:00+02:00";96.90349650349647
"Humidity Outside";"2017-09-30T02:00:00+02:00";89.81544715447153
"Humidity Outside";"2017-10-01T02:00:00+02:00";87.41258741258741
"Humidity Outside";"2017-10-02T02:00:00+02:00";98.8006993006992
"Humidity Outside";"2017-10-03T02:00:00+02:00";98.33680555555543
"Humidity Outside";"2017-10-04T02:00:00+02:00";94.230303030303
"Humidity Outside";"2017-10-05T02:00:00+02:00";115.60754716981117
"Humidity Outside";"2017-10-06T02:00:00+02:00";99.24583333333317
"Humidity Outside";"2017-10-07T02:00:00+02:00";93.09860139860137
"Humidity Outside";"2017-10-08T02:00:00+02:00";99.53636363636343
"Humidity Outside";"2017-10-09T02:00:00+02:00";117.29583333333329
"Humidity Outside";"2017-10-10T02:00:00+02:00";99.89999999999976
"Humidity Outside";"2017-10-11T02:00:00+02:00";97.19390243902437
"Humidity Outside";"2017-10-12T02:00:00+02:00";97.71818181818168
"Humidity Outside";"2017-10-13T02:00:00+02:00";95.12638888888878
"Humidity Outside";"2017-10-14T02:00:00+02:00";87.6539007092198
"Humidity Outside";"2017-10-15T02:00:00+02:00";131.16013986013994
"Humidity Outside";"2017-10-16T02:00:00+02:00";107.68732394366195
"Humidity Outside";"2017-10-17T02:00:00+02:00";84.13611111111112
"Humidity Outside";"2017-10-18T02:00:00+02:00";150.70763888888877
"Humidity Outside";"2017-10-19T02:00:00+02:00";90.13125
"Humidity Outside";"2017-10-20T02:00:00+02:00";110.9881118881119
"Humidity Outside";"2017-10-21T02:00:00+02:00";91.79999999999993
"Humidity Outside";"2017-10-22T02:00:00+02:00";137.97753623188433
"Humidity Outside";"2017-10-23T02:00:00+02:00";98.37943262411329
"Humidity Outside";"2017-10-24T02:00:00+02:00";99.75277777777757
"Humidity Outside";"2017-10-25T02:00:00+02:00";98.77342657342642
"Humidity Outside";"2017-10-26T02:00:00+02:00";118.90763888888881
"Humidity Outside";"2017-10-27T02:00:00+02:00";231.27361111111128
"Humidity Outside";"2017-10-28T02:00:00+02:00";97.33846153846144
"Humidity Outside";"2017-10-29T02:00:00+02:00";113.40327868852454
"Humidity Outside";"2017-10-30T01:00:00+01:00";99.06236559139778
"Humidity Outside";"2017-10-31T01:00:00+01:00";92.17986111111105
"Humidity Outside";"2017-11-01T01:00:00+01:00";89.73521126760556
"Humidity Outside";"2017-11-02T01:00:00+01:00";92.942361111111
"Humidity Outside";"2017-11-03T01:00:00+01:00";98.6978260869564
"Humidity Outside";"2017-11-04T01:00:00+01:00";99.27152777777758
"Humidity Outside";"2017-11-05T01:00:00+01:00";99.89999999999976
"Humidity Outside";"2017-11-06T01:00:00+01:00";99.8958333333331
"Humidity Outside";"2017-11-07T01:00:00+01:00";99.45069444444434
"Humidity Outside";"2017-11-08T01:00:00+01:00";99.89999999999976
"Humidity Outside";"2017-11-09T01:00:00+01:00";99.89999999999976
"Humidity Outside";"2017-11-10T01:00:00+01:00";99.89999999999976
"Humidity Outside";"2017-11-11T01:00:00+01:00";99.89999999999976
"Humidity Outside";"2017-11-12T01:00:00+01:00";99.89999999999976
"Humidity Outside";"2017-11-13T01:00:00+01:00";99.82013888888866
"Humidity Outside";"2017-11-14T01:00:00+01:00";99.43194444444423
"Humidity Outside";"2017-11-15T01:00:00+01:00";99.89999999999976
"Humidity Outside";"2017-11-16T01:00:00+01:00";99.89999999999976
"Humidity Outside";"2017-11-17T01:00:00+01:00";99.89999999999976
"Humidity Outside";"2017-11-18T01:00:00+01:00";97.79513888888886
"Humidity Outside";"2017-11-19T01:00:00+01:00";99.24583333333315
"Humidity Outside";"2017-11-20T01:00:00+01:00";99.89999999999976
"Humidity Outside";"2017-11-21T01:00:00+01:00";99.89999999999976
"Humidity Outside";"2017-11-22T01:00:00+01:00";88.75470085470074
"Humidity Outside";"2017-11-23T01:00:00+01:00";418.90625000000006
"Humidity Outside";"2017-11-24T01:00:00+01:00";202.38472222222282
"Humidity Outside";"2017-11-25T01:00:00+01:00";99.89999999999976
"Humidity Outside";"2017-11-26T01:00:00+01:00";99.00138888888871
"Humidity Outside";"2017-11-27T01:00:00+01:00";99.24930555555538
"Humidity Outside";"2017-11-28T01:00:00+01:00";99.89999999999976
