"Series";"Time";"Value"
"Weight deviation per record (10min)";"2017-09-05T02:00:00+02:00";0.2708249999999998
"Weight deviation per record (10min)";"2017-09-06T02:00:00+02:00";0.0012682926829268287
"Weight deviation per record (10min)";"2017-09-07T02:00:00+02:00";-0.0010763888888888889
"Weight deviation per record (10min)";"2017-09-08T02:00:00+02:00";-0.00019858156028368788
"Weight deviation per record (10min)";"2017-09-09T02:00:00+02:00";-0.00022535211267605634
"Weight deviation per record (10min)";"2017-09-10T02:00:00+02:00";0.0014676258992805742
"Weight deviation per record (10min)";"2017-09-11T02:00:00+02:00";-0.0006250000000000003
"Weight deviation per record (10min)";"2017-09-12T02:00:00+02:00";-0.001237762237762238
"Weight deviation per record (10min)";"2017-09-13T02:00:00+02:00";-0.0003687943262411342
"Weight deviation per record (10min)";"2017-09-14T02:00:00+02:00";-0.0005486111111111113
"Weight deviation per record (10min)";"2017-09-15T02:00:00+02:00";-0.0017816901408450696
"Weight deviation per record (10min)";"2017-09-16T02:00:00+02:00";-0.0008041958041958041
"Weight deviation per record (10min)";"2017-09-17T02:00:00+02:00";-0.0017122302158273383
"Weight deviation per record (10min)";"2017-09-18T02:00:00+02:00";-0.001274647887323943
"Weight deviation per record (10min)";"2017-09-19T02:00:00+02:00";-0.0014375000000000002
"Weight deviation per record (10min)";"2017-09-20T02:00:00+02:00";0.030335766423357682
"Weight deviation per record (10min)";"2017-09-21T02:00:00+02:00";-0.001562500000000001
"Weight deviation per record (10min)";"2017-09-22T02:00:00+02:00";-0.000569444444444444
"Weight deviation per record (10min)";"2017-09-23T02:00:00+02:00";-0.003229166666666668
"Weight deviation per record (10min)";"2017-09-24T02:00:00+02:00";-0.0023055555555555564
"Weight deviation per record (10min)";"2017-09-25T02:00:00+02:00";0.26239694656488555
"Weight deviation per record (10min)";"2017-09-26T02:00:00+02:00";-0.00017605633802816927
"Weight deviation per record (10min)";"2017-09-27T02:00:00+02:00";-0.0010069444444444423
"Weight deviation per record (10min)";"2017-09-28T02:00:00+02:00";0.0006901408450704231
"Weight deviation per record (10min)";"2017-09-29T02:00:00+02:00";-0.0004195804195804198
"Weight deviation per record (10min)";"2017-09-30T02:00:00+02:00";0.00026016260162601635
"Weight deviation per record (10min)";"2017-10-01T02:00:00+02:00";0.23796503496503493
"Weight deviation per record (10min)";"2017-10-02T02:00:00+02:00";0.0002097902097902097
"Weight deviation per record (10min)";"2017-10-03T02:00:00+02:00";-0.0005555555555555552
"Weight deviation per record (10min)";"2017-10-04T02:00:00+02:00";-0.0003535353535353537
"Weight deviation per record (10min)";"2017-10-05T02:00:00+02:00";-0.000849056603773585
"Weight deviation per record (10min)";"2017-10-06T02:00:00+02:00";-0.00015277777777777783
"Weight deviation per record (10min)";"2017-10-07T02:00:00+02:00";-0.00046153846153846174
"Weight deviation per record (10min)";"2017-10-08T02:00:00+02:00";-0.00011188811188811189
"Weight deviation per record (10min)";"2017-10-09T02:00:00+02:00";-0.00031944444444444446
"Weight deviation per record (10min)";"2017-10-10T02:00:00+02:00";0.00009790209790209789
"Weight deviation per record (10min)";"2017-10-11T02:00:00+02:00";-0.00029268292682926823
"Weight deviation per record (10min)";"2017-10-12T02:00:00+02:00";0.00022314049586776873
"Weight deviation per record (10min)";"2017-10-13T02:00:00+02:00";0.0011249999999999995
"Weight deviation per record (10min)";"2017-10-14T02:00:00+02:00";0.22287943262411353
"Weight deviation per record (10min)";"2017-10-15T02:00:00+02:00";-0.0021538461538461564
"Weight deviation per record (10min)";"2017-10-16T02:00:00+02:00";-0.0007676056338028145
"Weight deviation per record (10min)";"2017-10-17T02:00:00+02:00";0.00028472222222222576
"Weight deviation per record (10min)";"2017-10-18T02:00:00+02:00";0.0026875000000000024
"Weight deviation per record (10min)";"2017-10-19T02:00:00+02:00";0.0005703125
"Weight deviation per record (10min)";"2017-10-20T02:00:00+02:00";0.00020279720279720283
"Weight deviation per record (10min)";"2017-10-21T02:00:00+02:00";0.00035915492957746474
"Weight deviation per record (10min)";"2017-10-22T02:00:00+02:00";-0.014471014492753615
"Weight deviation per record (10min)";"2017-10-23T02:00:00+02:00";-0.000014184397163120544
"Weight deviation per record (10min)";"2017-10-24T02:00:00+02:00";-0.00023611111111111112
"Weight deviation per record (10min)";"2017-10-25T02:00:00+02:00";0.0009930069930069924
"Weight deviation per record (10min)";"2017-10-26T02:00:00+02:00";-0.00006944444444444442
"Weight deviation per record (10min)";"2017-10-27T02:00:00+02:00";-0.00024305555555555552
"Weight deviation per record (10min)";"2017-10-28T02:00:00+02:00";-0.00015384615384615385
"Weight deviation per record (10min)";"2017-10-29T02:00:00+02:00";-0.0008278688524590165
"Weight deviation per record (10min)";"2017-10-30T01:00:00+01:00";-0.0006021505376344084
"Weight deviation per record (10min)";"2017-10-31T01:00:00+01:00";-0.00021527777777777788
"Weight deviation per record (10min)";"2017-11-01T01:00:00+01:00";-0.0017605633802816908
"Weight deviation per record (10min)";"2017-11-02T01:00:00+01:00";0.00011805555555555555
"Weight deviation per record (10min)";"2017-11-03T01:00:00+01:00";0.33391304347826084
"Weight deviation per record (10min)";"2017-11-04T01:00:00+01:00";-0.00024305555555555568
"Weight deviation per record (10min)";"2017-11-05T01:00:00+01:00";-0.00030555555555555566
"Weight deviation per record (10min)";"2017-11-06T01:00:00+01:00";-0.00043055555555555555
"Weight deviation per record (10min)";"2017-11-07T01:00:00+01:00";-0.0001388888888888889
"Weight deviation per record (10min)";"2017-11-08T01:00:00+01:00";0.00005555555555555556
"Weight deviation per record (10min)";"2017-11-09T01:00:00+01:00";0.00010416666666666669
"Weight deviation per record (10min)";"2017-11-10T01:00:00+01:00";-0.00014583333333333337
"Weight deviation per record (10min)";"2017-11-11T01:00:00+01:00";-0.00009722222222222222
"Weight deviation per record (10min)";"2017-11-12T01:00:00+01:00";-0.00027777777777777767
"Weight deviation per record (10min)";"2017-11-13T01:00:00+01:00";-0.00029166666666666675
"Weight deviation per record (10min)";"2017-11-14T01:00:00+01:00";-0.00011111111111111112
"Weight deviation per record (10min)";"2017-11-15T01:00:00+01:00";-0.00025
"Weight deviation per record (10min)";"2017-11-16T01:00:00+01:00";-0.0000902777777777778
"Weight deviation per record (10min)";"2017-11-17T01:00:00+01:00";-0.00002083333333333334
"Weight deviation per record (10min)";"2017-11-18T01:00:00+01:00";-0.0002430555555555557
"Weight deviation per record (10min)";"2017-11-19T01:00:00+01:00";-0.00007638888888888893
"Weight deviation per record (10min)";"2017-11-20T01:00:00+01:00";-0.00009722222222222223
"Weight deviation per record (10min)";"2017-11-21T01:00:00+01:00";0.0002361111111111111
"Weight deviation per record (10min)";"2017-11-22T01:00:00+01:00";-0.002435897435897436
"Weight deviation per record (10min)";"2017-11-23T01:00:00+01:00";-0.0003263888888888892
"Weight deviation per record (10min)";"2017-11-24T01:00:00+01:00";-0.00004166666666666677
